placa,timestamp,peaje_id,es_vi
YYC-689,2024-03-15 12:38:16,P03,0
YYC-689,2024-03-15 13:13:16,P07,0
PSP-261,2024-03-15 14:05:45,P03,0
YYC-689,2024-03-15 14:12:16,P08,0
PSP-261,2024-03-15 14:45:45,P09,0
YYC-689,2024-03-15 15:05:16,P05,0
PSP-261,2024-03-15 15:40:45,P10,0
YYC-689,2024-03-15 15:43:16,P06,0
KJU-914,2024-03-15 21:57:32,P03,0
KJU-914,2024-03-15 22:38:32,P09,0
KJU-914,2024-03-15 23:16:32,P10,0
GCT-025,2024-03-15 23:34:10,P03,0
GCT-025,2024-03-16 00:16:10,P09,0
GCT-025,2024-03-16 01:12:10,P10,0
VCV-363,2024-03-16 03:17:58,P04,0
VCV-363,2024-03-16 03:57:58,P05,0
VCV-363,2024-03-16 04:48:58,P06,0
VCV-363,2024-03-16 05:49:58,P08,0
GWR-746,2024-03-16 09:37:14,P01,1
ETT-011,2024-03-16 09:45:05,P01,0
ZPG-899,2024-03-16 09:56:02,P01,0
GWR-746,2024-03-16 10:32:14,P02,1
ETT-011,2024-03-16 10:49:05,P02,0
ZPG-899,2024-03-16 11:00:02,P02,0
GWR-746,2024-03-16 11:13:14,P03,1
ETT-011,2024-03-16 11:52:05,P03,0
ZPG-899,2024-03-16 11:58:02,P03,0
GWR-746,2024-03-16 12:13:14,P07,1
ZPG-899,2024-03-16 12:38:02,P07,0
ETT-011,2024-03-16 12:45:05,P07,0
GWR-746,2024-03-16 13:06:14,P08,1
ZPG-899,2024-03-16 13:31:02,P08,0
ETT-011,2024-03-16 13:45:05,P08,0
GWR-746,2024-03-16 14:03:14,P05,1
ETT-011,2024-03-16 14:22:05,P05,0
ZPG-899,2024-03-16 14:35:02,P05,0
GWR-746,2024-03-16 14:48:14,P06,1
ETT-011,2024-03-16 15:20:05,P06,0
ZPG-899,2024-03-16 15:34:02,P06,0
TXP-802,2024-03-16 17:06:40,P04,0
TXP-802,2024-03-16 18:10:40,P07,0
TXP-802,2024-03-16 19:01:40,P09,0
ZZS-573,2024-03-16 19:08:14,P04,0
FNW-267,2024-03-16 19:28:11,P04,0
ZZS-573,2024-03-16 19:56:14,P07,0
FNW-267,2024-03-16 20:26:11,P07,0
ZZS-573,2024-03-16 20:54:14,P09,0
FNW-267,2024-03-16 21:15:11,P09,0
ECM-752,2024-03-16 21:43:41,P01,0
XMM-463,2024-03-16 21:55:47,P01,0
ECM-752,2024-03-16 22:44:41,P02,0
XMM-463,2024-03-16 22:53:47,P02,0
XMM-463,2024-03-16 23:38:47,P03,0
ECM-752,2024-03-16 23:42:41,P03,0
XMM-463,2024-03-17 00:32:47,P07,0
ECM-752,2024-03-17 00:35:41,P07,0
ECM-752,2024-03-17 01:16:41,P08,0
XMM-463,2024-03-17 01:24:47,P08,0
ECM-752,2024-03-17 01:53:41,P05,0
XMM-463,2024-03-17 02:24:47,P05,0
ECM-752,2024-03-17 02:42:41,P06,0
XMM-463,2024-03-17 03:09:47,P06,0
TXP-802,2024-03-17 04:05:18,P01,0
TXP-802,2024-03-17 05:01:18,P02,0
TXP-802,2024-03-17 05:44:18,P03,0
TXP-802,2024-03-17 06:47:18,P07,0
RYR-709,2024-03-17 09:27:10,P01,0
RYR-709,2024-03-17 10:24:10,P02,0
LZA-449,2024-03-17 10:59:09,P01,0
RYR-709,2024-03-17 11:23:10,P03,0
LZA-449,2024-03-17 11:50:09,P02,0
RYR-709,2024-03-17 12:05:10,P07,0
LZA-449,2024-03-17 12:29:09,P03,0
LZA-449,2024-03-17 13:29:09,P07,0
LZA-449,2024-03-17 14:06:09,P08,0
LZA-449,2024-03-17 14:42:09,P05,0
LZA-449,2024-03-17 15:19:09,P06,0
JCW-895,2024-03-17 16:48:44,P04,0
JCW-895,2024-03-17 17:32:44,P05,0
EFV-705,2024-03-17 17:54:00,P04,0
JCW-895,2024-03-17 18:35:44,P06,0
EFV-705,2024-03-17 18:54:00,P05,0
JGU-381,2024-03-17 19:10:58,P01,1
DZL-705,2024-03-17 19:15:01,P01,0
JCW-895,2024-03-17 19:18:44,P08,0
GAA-883,2024-03-17 19:25:15,P01,0
NVG-033,2024-03-17 19:32:48,P01,0
EFV-705,2024-03-17 19:53:00,P06,0
DZL-705,2024-03-17 19:55:01,P02,0
JGU-381,2024-03-17 20:00:58,P02,1
GAA-883,2024-03-17 20:22:15,P02,0
NVG-033,2024-03-17 20:25:48,P02,0
EFV-705,2024-03-17 20:37:00,P08,0
JGU-381,2024-03-17 20:37:58,P03,1
DZL-705,2024-03-17 20:38:01,P03,0
SDL-768,2024-03-17 20:53:40,P04,0
GAA-883,2024-03-17 21:01:15,P03,0
NVG-033,2024-03-17 21:05:48,P03,0
DZL-705,2024-03-17 21:20:01,P07,0
CJT-038,2024-03-17 21:23:53,P04,0
JGU-381,2024-03-17 21:31:58,P07,1
NVG-033,2024-03-17 21:45:48,P07,0
GAA-883,2024-03-17 21:46:15,P07,0
SDL-768,2024-03-17 21:51:40,P05,0
CJT-038,2024-03-17 22:25:53,P05,0
SDL-768,2024-03-17 22:40:40,P06,0
CJT-038,2024-03-17 23:15:53,P06,0
SDL-768,2024-03-17 23:16:40,P08,0
CJT-038,2024-03-17 23:55:53,P08,0
AYF-373,2024-03-18 03:53:01,P03,0
AYF-373,2024-03-18 04:57:01,P09,0
AYF-373,2024-03-18 05:53:01,P10,0
SVD-110,2024-03-18 05:55:06,P03,0
SVD-110,2024-03-18 06:43:06,P09,0
SVD-110,2024-03-18 07:20:06,P10,0
BWF-076,2024-03-18 10:12:38,P04,0
PXS-377,2024-03-18 10:18:41,P04,0
BWF-076,2024-03-18 11:04:38,P05,0
PXS-377,2024-03-18 11:15:41,P07,0
PXS-377,2024-03-18 12:01:41,P09,0
BWF-076,2024-03-18 12:08:38,P06,0
BWF-076,2024-03-18 12:59:38,P08,0
TMR-095,2024-03-18 16:03:25,P01,0
TMR-095,2024-03-18 16:40:25,P02,0
TMR-095,2024-03-18 17:34:25,P03,0
TMR-095,2024-03-18 18:24:25,P07,0
BGU-102,2024-03-19 00:38:19,P04,0
BGU-102,2024-03-19 01:36:19,P05,0
BGU-102,2024-03-19 02:19:19,P06,0
BGU-102,2024-03-19 03:13:19,P08,0
BNF-480,2024-03-19 05:36:23,P01,0
BNF-480,2024-03-19 06:35:23,P02,0
VDD-943,2024-03-19 07:29:34,P07,0
BNF-480,2024-03-19 07:35:23,P03,0
PXH-726,2024-03-19 07:57:15,P04,0
BNF-480,2024-03-19 08:14:23,P07,0
VDD-943,2024-03-19 08:29:34,P08,0
PXH-726,2024-03-19 08:32:15,P05,0
BNF-480,2024-03-19 08:54:23,P08,0
PXH-726,2024-03-19 09:09:15,P06,0
BNF-480,2024-03-19 09:45:23,P05,0
PXH-726,2024-03-19 09:51:15,P08,0
BNF-480,2024-03-19 10:30:23,P06,0
LJB-220,2024-03-19 22:05:53,P04,0
LJB-220,2024-03-19 22:56:53,P07,0
LJB-220,2024-03-19 23:46:53,P09,0
EFV-705,2024-03-20 07:00:07,P07,0
KCJ-135,2024-03-20 07:51:18,P03,0
EFV-705,2024-03-20 07:56:07,P08,0
CVA-712,2024-03-20 08:36:44,P04,0
KCJ-135,2024-03-20 08:53:18,P09,0
CVA-712,2024-03-20 09:36:44,P07,0
KCJ-135,2024-03-20 09:41:18,P10,0
CVA-712,2024-03-20 10:13:44,P09,0
WXZ-021,2024-03-20 15:02:51,P07,0
RRY-967,2024-03-20 15:52:07,P04,0
WXZ-021,2024-03-20 15:55:51,P08,0
RRY-967,2024-03-20 16:40:07,P05,0
ZCM-924,2024-03-20 17:24:20,P01,0
RRY-967,2024-03-20 17:38:07,P06,0
ZCM-924,2024-03-20 18:10:20,P02,0
RRY-967,2024-03-20 18:15:07,P08,0
ZCM-924,2024-03-20 18:55:20,P03,0
BZY-289,2024-03-20 18:55:28,P01,0
BZY-289,2024-03-20 19:46:28,P02,0
ZCM-924,2024-03-20 19:59:20,P07,0
BZY-289,2024-03-20 20:26:28,P03,0
BZY-289,2024-03-20 21:04:28,P07,0
BZY-289,2024-03-20 21:58:28,P08,0
BZY-289,2024-03-20 22:48:28,P05,0
BZY-289,2024-03-20 23:37:28,P06,0
WXD-468,2024-03-21 02:46:23,P04,0
WXD-468,2024-03-21 03:34:23,P05,0
WXD-468,2024-03-21 04:11:23,P06,0
CAX-650,2024-03-21 04:41:27,P01,0
WXD-468,2024-03-21 04:57:23,P08,0
CAX-650,2024-03-21 05:29:27,P02,0
CAX-650,2024-03-21 06:06:27,P03,0
YPE-034,2024-03-21 06:08:26,P07,0
YPE-034,2024-03-21 06:44:26,P08,0
CAX-650,2024-03-21 06:50:27,P07,0
CAX-650,2024-03-21 07:30:27,P08,0
CAX-650,2024-03-21 08:05:27,P05,0
GAA-883,2024-03-21 08:55:21,P04,0
CAX-650,2024-03-21 09:02:27,P06,0
GAA-883,2024-03-21 09:41:21,P07,0
GAA-883,2024-03-21 10:38:21,P09,0
PBL-265,2024-03-21 14:38:25,P03,0
PBL-265,2024-03-21 15:41:25,P09,0
GZE-066,2024-03-21 15:52:09,P04,0
PBL-265,2024-03-21 16:39:25,P10,0
GZE-066,2024-03-21 16:56:09,P07,0
GZE-066,2024-03-21 17:51:09,P09,0
FHW-282,2024-03-22 06:16:28,P04,0
FHW-282,2024-03-22 07:00:28,P05,0
FHW-282,2024-03-22 07:58:28,P06,0
FHW-282,2024-03-22 08:36:28,P08,0
KGT-659,2024-03-22 11:31:19,P01,0
ZZM-344,2024-03-22 12:07:29,P01,0
KGT-659,2024-03-22 12:13:19,P02,0
ZZM-344,2024-03-22 12:49:29,P02,0
KGT-659,2024-03-22 13:14:19,P03,0
ZZM-344,2024-03-22 13:49:29,P03,0
KGT-659,2024-03-22 14:18:19,P07,0
ZZM-344,2024-03-22 14:34:29,P07,0
YZE-002,2024-03-22 18:20:00,P07,0
YZE-002,2024-03-22 19:24:00,P08,0
XUN-738,2024-03-22 19:42:17,P03,0
XUN-738,2024-03-22 20:43:17,P09,0
SVD-110,2024-03-22 20:52:55,P03,0
SVD-110,2024-03-22 21:28:55,P09,0
XUN-738,2024-03-22 21:31:17,P10,0
SVD-110,2024-03-22 22:06:55,P10,0
FVM-569,2024-03-22 23:05:30,P01,0
FVM-569,2024-03-23 00:08:30,P02,0
FVM-569,2024-03-23 00:44:30,P03,0
FVM-569,2024-03-23 01:35:30,P07,0
FVM-569,2024-03-23 02:20:30,P08,0
JAM-772,2024-03-23 02:25:13,P03,1
ACE-204,2024-03-23 02:33:08,P03,0
FVM-569,2024-03-23 03:05:30,P05,0
ACE-204,2024-03-23 03:22:08,P09,0
JAM-772,2024-03-23 03:23:13,P09,1
JAM-772,2024-03-23 04:00:13,P10,1
FVM-569,2024-03-23 04:00:30,P06,0
HDC-219,2024-03-23 04:14:12,P07,0
ACE-204,2024-03-23 04:18:08,P10,0
HDC-219,2024-03-23 05:00:12,P08,0
ELD-205,2024-03-23 10:49:13,P01,0
ELD-205,2024-03-23 11:41:13,P02,0
YDV-303,2024-03-23 12:02:26,P04,0
ELD-205,2024-03-23 12:37:13,P03,0
YDV-303,2024-03-23 13:05:26,P05,0
ELD-205,2024-03-23 13:38:13,P07,0
YDV-303,2024-03-23 13:54:26,P06,0
YDV-303,2024-03-23 14:33:26,P08,0
HDC-219,2024-03-24 00:44:37,P03,0
HDC-219,2024-03-24 01:35:37,P09,0
HDC-219,2024-03-24 02:19:37,P10,0
XYX-556,2024-03-24 03:51:55,P04,0
XYX-556,2024-03-24 04:51:55,P07,0
XYX-556,2024-03-24 05:55:55,P09,0
DAH-023,2024-03-24 05:59:27,P04,0
DAH-023,2024-03-24 06:41:27,P07,0
DAH-023,2024-03-24 07:44:27,P09,0
BRH-702,2024-03-24 13:55:52,P03,0
BRH-702,2024-03-24 14:50:52,P09,0
BRH-702,2024-03-24 15:36:52,P10,0
XTG-038,2024-03-24 18:21:50,P01,0
XTG-038,2024-03-24 19:08:50,P02,0
XTG-038,2024-03-24 19:55:50,P03,0
YYC-689,2024-03-24 20:32:16,P07,0
XTG-038,2024-03-24 20:36:50,P07,0
WTG-833,2024-03-24 21:00:13,P07,0
YYC-689,2024-03-24 21:23:16,P08,0
WTG-833,2024-03-24 21:40:13,P08,0
BWF-076,2024-03-24 22:02:49,P03,0
BWF-076,2024-03-24 22:48:49,P09,0
BWF-076,2024-03-24 23:33:49,P10,0
RCP-031,2024-03-25 02:16:35,P07,1
RCP-031,2024-03-25 03:07:35,P08,1
RCP-031,2024-03-25 11:35:41,P01,1
RCP-031,2024-03-25 12:29:41,P02,1
RCP-031,2024-03-25 13:27:41,P03,1
RCP-031,2024-03-25 14:09:41,P07,1
LKH-557,2024-03-25 15:29:27,P01,0
NSN-251,2024-03-25 16:10:30,P04,0
EHK-098,2024-03-25 16:19:19,P04,0
LKH-557,2024-03-25 16:25:27,P02,0
NSN-251,2024-03-25 16:47:30,P07,0
EHK-098,2024-03-25 16:59:19,P05,0
LKH-557,2024-03-25 17:01:27,P03,0
THA-856,2024-03-25 17:16:04,P01,0
EDB-399,2024-03-25 17:29:43,P01,0
NSN-251,2024-03-25 17:39:30,P09,0
LKH-557,2024-03-25 17:47:27,P07,0
EHK-098,2024-03-25 17:49:19,P06,0
TVZ-949,2024-03-25 17:55:53,P04,0
THA-856,2024-03-25 18:05:04,P02,0
EDB-399,2024-03-25 18:16:43,P02,0
LKH-557,2024-03-25 18:27:27,P08,0
EHK-098,2024-03-25 18:47:19,P08,0
TVZ-949,2024-03-25 18:57:53,P05,0
THA-856,2024-03-25 18:59:04,P03,0
LKH-557,2024-03-25 19:11:27,P05,0
EDB-399,2024-03-25 19:13:43,P03,0
TVZ-949,2024-03-25 19:51:53,P06,0
THA-856,2024-03-25 20:00:04,P07,0
EDB-399,2024-03-25 20:02:43,P07,0
LKH-557,2024-03-25 20:10:27,P06,0
TVZ-949,2024-03-25 20:31:53,P08,0
THA-856,2024-03-25 20:52:04,P08,0
THA-856,2024-03-25 21:41:04,P05,0
THA-856,2024-03-25 22:34:04,P06,0
HXS-147,2024-03-26 01:12:20,P04,1
ETT-011,2024-03-26 01:30:03,P04,0
HXS-147,2024-03-26 01:55:20,P05,1
ETT-011,2024-03-26 02:13:03,P05,0
HXS-147,2024-03-26 02:41:20,P06,1
ETT-011,2024-03-26 03:00:03,P06,0
HXS-147,2024-03-26 03:36:20,P08,1
ETT-011,2024-03-26 03:45:03,P08,0
EZG-362,2024-03-26 06:34:24,P04,0
FNW-267,2024-03-26 07:24:43,P04,0
EZG-362,2024-03-26 07:36:24,P05,0
CZH-584,2024-03-26 08:00:01,P07,0
FNW-267,2024-03-26 08:25:43,P07,0
EZG-362,2024-03-26 08:36:24,P06,0
CZH-584,2024-03-26 08:44:01,P08,0
FNW-267,2024-03-26 09:09:43,P09,0
EZG-362,2024-03-26 09:19:24,P08,0
VGC-193,2024-03-26 14:24:33,P07,0
VGC-193,2024-03-26 15:17:33,P08,0
RHE-312,2024-03-26 18:52:59,P03,0
RHE-312,2024-03-26 19:56:59,P09,0
RHE-312,2024-03-26 20:34:59,P10,0
NGD-307,2024-03-26 21:08:25,P01,0
JCW-895,2024-03-26 21:31:13,P04,0
PPL-334,2024-03-26 21:43:55,P04,0
NGD-307,2024-03-26 21:48:25,P02,0
JCW-895,2024-03-26 22:30:13,P05,0
PPL-334,2024-03-26 22:34:55,P07,0
NGD-307,2024-03-26 22:36:25,P03,0
WTG-833,2024-03-26 23:06:50,P03,0
NGD-307,2024-03-26 23:14:25,P07,0
PPL-334,2024-03-26 23:22:55,P09,0
JCW-895,2024-03-26 23:33:13,P06,0
WTG-833,2024-03-26 23:45:50,P09,0
NGD-307,2024-03-27 00:16:25,P08,0
JCW-895,2024-03-27 00:20:13,P08,0
WTG-833,2024-03-27 00:44:50,P10,0
NGD-307,2024-03-27 01:15:25,P05,0
KYC-771,2024-03-27 02:01:33,P03,0
NGD-307,2024-03-27 02:02:25,P06,0
TMP-452,2024-03-27 02:25:03,P04,0
KYC-771,2024-03-27 02:39:33,P09,0
VTN-721,2024-03-27 03:21:50,P04,0
KYC-771,2024-03-27 03:27:33,P10,0
TMP-452,2024-03-27 03:28:03,P07,0
TMP-452,2024-03-27 04:05:03,P09,0
VTN-721,2024-03-27 04:07:50,P07,0
VTN-721,2024-03-27 04:55:50,P09,0
GNX-996,2024-03-27 05:55:47,P01,0
GNX-996,2024-03-27 06:31:47,P02,0
GNX-996,2024-03-27 07:21:47,P03,0
GNX-996,2024-03-27 08:04:47,P07,0
GNX-996,2024-03-27 08:47:47,P08,0
GNX-996,2024-03-27 09:27:47,P05,0
CTC-310,2024-03-27 09:38:26,P07,0
GNX-996,2024-03-27 10:12:47,P06,0
CTC-310,2024-03-27 10:38:26,P08,0
UGH-086,2024-03-27 17:58:15,P04,0
UGH-086,2024-03-27 18:54:15,P07,0
CTC-310,2024-03-27 19:10:12,P04,0
UGH-086,2024-03-27 19:31:15,P09,0
CTC-310,2024-03-27 20:06:12,P07,0
CTC-310,2024-03-27 20:51:12,P09,0
ALU-692,2024-03-28 05:32:45,P07,0
VCV-363,2024-03-28 05:39:25,P03,0
ALU-692,2024-03-28 06:08:45,P08,0
VCV-363,2024-03-28 06:27:25,P09,0
SHF-747,2024-03-28 06:53:06,P01,0
VCV-363,2024-03-28 07:03:25,P10,0
SHF-747,2024-03-28 07:38:06,P02,0
SHF-747,2024-03-28 08:32:06,P03,0
SHF-747,2024-03-28 09:09:06,P07,0
YVP-785,2024-03-28 11:11:05,P04,0
YVP-785,2024-03-28 12:08:05,P05,0
MPB-098,2024-03-28 12:36:00,P01,0
YVP-785,2024-03-28 12:55:05,P06,0
MPB-098,2024-03-28 13:16:00,P02,0
YVP-785,2024-03-28 13:47:05,P08,0
MPB-098,2024-03-28 13:52:00,P03,0
MPB-098,2024-03-28 14:30:00,P07,0
MPB-098,2024-03-28 15:26:00,P08,0
ESV-320,2024-03-28 16:03:07,P04,0
MPB-098,2024-03-28 16:26:00,P05,0
ESV-320,2024-03-28 17:00:07,P05,0
MPB-098,2024-03-28 17:11:00,P06,0
KMT-567,2024-03-28 17:29:11,P01,0
ESV-320,2024-03-28 17:53:07,P06,0
KMT-567,2024-03-28 18:31:11,P02,0
ESV-320,2024-03-28 18:46:07,P08,0
KMT-567,2024-03-28 19:31:11,P03,0
VFF-262,2024-03-28 19:49:33,P04,0
KMT-567,2024-03-28 20:17:11,P07,0
VFF-262,2024-03-28 20:26:33,P07,0
VFF-262,2024-03-28 21:30:33,P09,0
EZG-362,2024-03-29 02:45:26,P04,0
JGU-381,2024-03-29 02:48:07,P04,1
DZL-705,2024-03-29 02:53:46,P04,0
EZG-362,2024-03-29 03:47:26,P05,0
DZL-705,2024-03-29 03:47:46,P05,0
JGU-381,2024-03-29 03:50:07,P05,1
DZL-705,2024-03-29 04:22:46,P06,0
EZG-362,2024-03-29 04:32:26,P06,0
JGU-381,2024-03-29 04:49:07,P06,1
DZL-705,2024-03-29 05:06:46,P08,0
EZG-362,2024-03-29 05:18:26,P08,0
JGU-381,2024-03-29 05:48:07,P08,1
UNE-670,2024-03-29 08:04:45,P04,0
UNE-670,2024-03-29 08:59:45,P05,0
YYC-689,2024-03-29 09:26:14,P01,0
UNE-670,2024-03-29 09:35:45,P06,0
YYC-689,2024-03-29 10:01:14,P02,0
BWF-076,2024-03-29 10:28:08,P07,0
UNE-670,2024-03-29 10:31:45,P08,0
YYC-689,2024-03-29 10:52:14,P03,0
BWF-076,2024-03-29 11:10:08,P08,0
YYC-689,2024-03-29 11:29:14,P07,0
YYC-689,2024-03-29 12:29:14,P08,0
YYC-689,2024-03-29 13:18:14,P05,0
YYC-689,2024-03-29 13:56:14,P06,0
SVD-110,2024-03-30 08:19:45,P07,0
SVD-110,2024-03-30 09:05:45,P08,0
REW-912,2024-03-30 14:33:06,P01,0
XJK-384,2024-03-30 15:27:49,P01,0
REW-912,2024-03-30 15:30:06,P02,0
REW-912,2024-03-30 16:18:06,P03,0
XJK-384,2024-03-30 16:22:49,P02,0
REW-912,2024-03-30 17:15:06,P07,0
VDD-943,2024-03-30 17:18:58,P04,0
XJK-384,2024-03-30 17:24:49,P03,0
VDD-943,2024-03-30 17:59:58,P05,0
REW-912,2024-03-30 18:03:06,P08,0
XJK-384,2024-03-30 18:15:49,P07,0
VDD-943,2024-03-30 18:44:58,P06,0
REW-912,2024-03-30 18:47:06,P05,0
XJK-384,2024-03-30 19:17:49,P08,0
REW-912,2024-03-30 19:33:06,P06,0
VDD-943,2024-03-30 19:36:58,P08,0
XJK-384,2024-03-30 20:00:49,P05,0
YZE-002,2024-03-30 20:04:10,P01,0
XJK-384,2024-03-30 20:36:49,P06,0
YZE-002,2024-03-30 20:58:10,P02,0
YZE-002,2024-03-30 21:38:10,P03,0
YZE-002,2024-03-30 22:31:10,P07,0
YZE-002,2024-03-30 23:30:10,P08,0
YZE-002,2024-03-31 00:09:10,P05,0
JFS-233,2024-03-31 00:45:48,P07,0
YZE-002,2024-03-31 00:46:10,P06,0
JFS-233,2024-03-31 01:48:48,P08,0
HYH-842,2024-03-31 19:13:39,P01,0
VMJ-632,2024-03-31 19:36:53,P01,0
HYH-842,2024-03-31 20:11:39,P02,0
VMJ-632,2024-03-31 20:27:53,P02,0
HYH-842,2024-03-31 21:10:39,P03,0
VMJ-632,2024-03-31 21:24:53,P03,0
HYH-842,2024-03-31 21:45:39,P07,0
VMJ-632,2024-03-31 22:21:53,P07,0
HYH-842,2024-03-31 22:32:39,P08,0
HYH-842,2024-03-31 23:10:39,P05,0
HYH-842,2024-04-01 00:04:39,P06,0
EFV-705,2024-04-01 00:17:18,P07,0
EFV-705,2024-04-01 01:19:18,P08,0
TUF-230,2024-04-01 12:29:46,P07,0
TUF-230,2024-04-01 13:04:46,P08,0
CVR-864,2024-04-01 20:37:07,P07,0
CVR-864,2024-04-01 21:26:07,P08,0
ARB-587,2024-04-01 23:15:55,P03,0
NSN-251,2024-04-01 23:17:38,P01,0
NSN-251,2024-04-02 00:13:38,P02,0
ARB-587,2024-04-02 00:14:55,P09,0
NSN-251,2024-04-02 00:52:38,P03,0
ARB-587,2024-04-02 00:59:55,P10,0
NSN-251,2024-04-02 01:53:38,P07,0
EFV-705,2024-04-02 06:32:48,P01,0
EFV-705,2024-04-02 07:33:48,P02,0
EFV-705,2024-04-02 08:33:48,P03,0
EFV-705,2024-04-02 09:19:48,P07,0
WXZ-021,2024-04-02 19:13:26,P01,0
WXZ-021,2024-04-02 19:52:26,P02,0
WXZ-021,2024-04-02 20:34:26,P03,0
WXZ-021,2024-04-02 21:21:26,P07,0
YPE-034,2024-04-03 02:24:06,P01,0
ZZM-344,2024-04-03 02:50:09,P04,0
YPE-034,2024-04-03 03:12:06,P02,0
ZZM-344,2024-04-03 03:30:09,P05,0
YPE-034,2024-04-03 03:55:06,P03,0
ZZM-344,2024-04-03 04:12:09,P06,0
ELD-205,2024-04-03 04:13:38,P01,0
YPE-034,2024-04-03 04:56:06,P07,0
ELD-205,2024-04-03 05:05:38,P02,0
ZZM-344,2024-04-03 05:15:09,P08,0
ELD-205,2024-04-03 05:42:38,P03,0
YPE-034,2024-04-03 05:58:06,P08,0
ELD-205,2024-04-03 06:37:38,P07,0
YPE-034,2024-04-03 06:55:06,P05,0
YPE-034,2024-04-03 07:54:06,P06,0
KCJ-135,2024-04-03 08:30:19,P07,0
KCJ-135,2024-04-03 09:05:19,P08,0
WSN-192,2024-04-03 09:44:57,P03,0
WSN-192,2024-04-03 10:22:57,P09,0
UNE-670,2024-04-03 11:04:02,P01,0
WSN-192,2024-04-03 11:10:57,P10,0
UNE-670,2024-04-03 11:54:02,P02,0
UNE-670,2024-04-03 12:30:02,P03,0
UNE-670,2024-04-03 13:32:02,P07,0
CZH-584,2024-04-03 21:06:24,P01,0
CZH-584,2024-04-03 21:45:24,P02,0
CZH-584,2024-04-03 22:31:24,P03,0
ZYP-552,2024-04-03 22:54:14,P04,0
CZH-584,2024-04-03 23:11:24,P07,0
ZYP-552,2024-04-03 23:54:14,P07,0
GSS-830,2024-04-04 00:02:37,P04,0
CZH-584,2024-04-04 00:07:24,P08,0
ZYP-552,2024-04-04 00:32:14,P09,0
CZH-584,2024-04-04 00:50:24,P05,0
GSS-830,2024-04-04 00:54:37,P05,0
CZH-584,2024-04-04 01:44:24,P06,0
GSS-830,2024-04-04 01:46:37,P06,0
GSS-830,2024-04-04 02:37:37,P08,0
EXE-992,2024-04-04 11:06:02,P03,0
BGU-102,2024-04-04 12:02:42,P07,0
EXE-992,2024-04-04 12:04:02,P09,0
BGU-102,2024-04-04 12:41:42,P08,0
EXE-992,2024-04-04 12:48:02,P10,0
RYZ-191,2024-04-04 16:44:43,P04,0
RYZ-191,2024-04-04 17:44:43,P07,0
RYZ-191,2024-04-04 18:43:43,P09,0
URJ-004,2024-04-04 19:32:02,P07,0
NKU-776,2024-04-04 20:10:53,P07,0
URJ-004,2024-04-04 20:20:02,P08,0
VNM-459,2024-04-04 20:55:06,P07,0
NKU-776,2024-04-04 20:59:53,P08,0
VNM-459,2024-04-04 21:46:06,P08,0
NKU-776,2024-04-05 05:00:36,P01,0
NKU-776,2024-04-05 05:37:36,P02,0
NKU-776,2024-04-05 06:28:36,P03,0
NKU-776,2024-04-05 07:30:36,P07,0
CAX-650,2024-04-05 07:59:41,P07,0
CAX-650,2024-04-05 08:41:41,P08,0
VFF-262,2024-04-05 10:17:24,P04,0
VFF-262,2024-04-05 11:15:24,P07,0
VFF-262,2024-04-05 12:05:24,P09,0
REW-912,2024-04-05 13:25:27,P01,0
REW-912,2024-04-05 14:20:27,P02,0
REW-912,2024-04-05 15:19:27,P03,0
REW-912,2024-04-05 16:04:27,P07,0
REW-912,2024-04-05 16:44:27,P08,0
REW-912,2024-04-05 17:26:27,P05,0
REW-912,2024-04-05 18:10:27,P06,0
VER-819,2024-04-05 18:27:17,P04,0
VER-819,2024-04-05 19:27:17,P05,0
VER-819,2024-04-05 20:06:17,P06,0
VER-819,2024-04-05 21:08:17,P08,0
MNN-454,2024-04-06 02:25:43,P04,0
MNN-454,2024-04-06 03:04:43,P05,0
MNN-454,2024-04-06 03:59:43,P06,0
MSS-463,2024-04-06 04:10:11,P01,0
MNN-454,2024-04-06 04:47:43,P08,0
MSS-463,2024-04-06 04:52:11,P02,0
MSS-463,2024-04-06 05:43:11,P03,0
MSS-463,2024-04-06 06:47:11,P07,0
MSS-463,2024-04-06 07:30:11,P08,0
MSS-463,2024-04-06 08:05:11,P05,0
MSS-463,2024-04-06 09:03:11,P06,0
KGT-659,2024-04-06 12:56:00,P03,0
KGT-659,2024-04-06 13:43:00,P09,0
KGT-659,2024-04-06 14:31:00,P10,0
PEC-618,2024-04-06 17:39:58,P07,0
PEC-618,2024-04-06 18:19:58,P08,0
GAN-627,2024-04-06 21:43:22,P07,0
GAN-627,2024-04-06 22:20:22,P08,0
TUF-230,2024-04-07 02:13:43,P01,0
KGJ-687,2024-04-07 02:16:52,P01,0
TUF-230,2024-04-07 02:51:43,P02,0
KGJ-687,2024-04-07 03:06:52,P02,0
TUF-230,2024-04-07 03:29:43,P03,0
KGJ-687,2024-04-07 04:03:52,P03,0
TUF-230,2024-04-07 04:32:43,P07,0
KGJ-687,2024-04-07 04:43:52,P07,0
KMT-567,2024-04-07 10:19:04,P01,0
KMT-567,2024-04-07 10:54:04,P02,0
KMT-567,2024-04-07 11:51:04,P03,0
KMT-567,2024-04-07 12:51:04,P07,0
KMT-567,2024-04-07 13:32:04,P08,0
CAX-650,2024-04-07 14:19:32,P01,0
KMT-567,2024-04-07 14:26:04,P05,0
LJB-220,2024-04-07 15:00:58,P04,0
CAX-650,2024-04-07 15:16:32,P02,0
